lien,name,tagline,price,dates
https://mapara.ma/soins-anti-taches-et-depigmentants/127-algotherm-algoblanc-creme-nuit-clarte-50ml.html,ALGOTHERM,ALGOBLANC CRÈME NUIT CLARTÉ 50ML,"320,00",2022-08-15 16:11:02.272692
https://mapara.ma/huiles-vegetales/381-bcombio-organic-huile-dargan-100-bio-pure-50-ml.html,BcomBIO ORGANIC,HUILE D'ARGAN 100% BIO & PURE 50 ML,"120,00",2022-08-15 16:11:02.273129
https://mapara.ma/gel-creme-huile/128-algotherm-algoblanc-cx-gel-moussant-nettoyant-clarte-150ml.html,ALGOTHERM,ALGOBLANC CX GEL MOUSSANT NETTOYANT CLARTÉ 150ML,"203,00",2022-08-15 16:11:02.273509
https://mapara.ma/cremes-minceur/3685-placentor-vegetal-equilibre-minceur-gel-triple-action.html,PLACENTOR Végétal,ÉQUILIBRE MINCEUR GEL TRIPLE ACTION,"186,00",2022-08-15 16:11:02.273947
https://mapara.ma/soins-anti-taches-et-depigmentants/129-algotherm-algoblanc-fluide-jeunesse-clarte-50ml.html,ALGOTHERM,ALGOBLANC FLUIDE JEUNESSE CLARTÉ 50ML,"298,00",2022-08-15 16:11:02.274392
https://mapara.ma/lait-mousse-emulsion/382-bcombio-organic-lait-demaquillant-visage-et-yeux-200-ml.html,BcomBIO ORGANIC,LAIT DÉMAQUILLANT VISAGE ET YEUX 200 ML,"108,00",2022-08-15 16:11:02.275066
https://mapara.ma/eau-tonique-lotion-/130-algotherm-algoblanc-lotion-demaquillante-clarte-200ml.html,ALGOTHERM,ALGOBLANC LOTION DÉMAQUILLANTE CLARTÉ 200ML,"215,00",2022-08-15 16:11:02.275593
https://mapara.ma/eau-tonique-lotion-/383-bcombio-organic-lotion-tonique-visage-et-yeux-200-ml.html,BcomBIO ORGANIC,LOTION TONIQUE VISAGE ET YEUX 200 ML,"108,00",2022-08-15 16:11:02.276148
https://mapara.ma/soins-anti-taches-et-depigmentants/131-algotherm-algoblanc-serum-lissant-clarte-30ml.html,ALGOTHERM,ALGOBLANC SERUM LISSANT CLARTÉ 30ML,"509,00",2022-08-15 16:11:02.276608
https://mapara.ma/hydratants-peaux-normales-a-mixtes/3686-placentor-vegetal-fluide-hydratant.html,PLACENTOR Végétal,FLUIDE HYDRATANT,"130,00",2022-08-15 16:11:02.277081
https://mapara.ma/gel-creme-huile/3687-placentor-vegetal-gel-nettoyant.html,PLACENTOR Végétal,GEL NETTOYANT,"130,00",2022-08-15 16:11:02.277555
https://mapara.ma/eau-tonique-lotion-/133-algotherm-algoessential-eau-micellaire-confort-200ml.html,ALGOTHERM,ALGOESSENTIAL EAU MICELLAIRE CONFORT 200ML,"200,00",2022-08-15 16:11:02.277968
